drink_name,recipe,recipe_url,url_of_image
Berrylicious Frozen Sangria Slush,"1 cup red wine , 1 cup ice cubes, crushed , ⅓ cup frozen blueberries , ⅓ cup fresh raspberries , ⅓ cup frozen strawberries , ¼ cup orange-flavored liqueur , ½  orange, juiced , 1 tablespoon white sugar, or more to taste ",https://www.allrecipes.com/recipe/244187/berrylicious-frozen-sangria-slush/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5466513.jpg
Blackberry Sangria,"1 (750 milliliter) bottle spanish red wine , 12 fluid ounces blackberry brandy , ½ cup triple sec , ½ cup orange juice , ¼ cup white sugar , ½ cup blackberries, or to taste , ½ cup hulled strawberries, or to taste , ½ cup chopped fresh pineapple , 1  apple, chopped ,   ice cubes ",https://www.allrecipes.com/recipe/247218/blackberry-sangria/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3715366.jpg
Game Day Sangria,"2 cups lemon juice , 2 cups orange juice , 2 cups white sugar , 2 cups brandy , 4 cups red wine , 4 cups club soda ,   ice cubes, for serving ",https://www.allrecipes.com/recipe/155338/game-day-sangria/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1372113.jpg
White Sangria with Lemonade,"1 (750 milliliter) bottle chardonnay wine , 1 (15 ounce) can pineapple chunks in juice , 1 (6 ounce) can frozen lemonade concentrate , ½ cup light rum , ½ cup triple sec , ½ cup grapes  , 1 large apple, cut into chunks , 1  orange, sliced , 1  lime, sliced , 2 cups lemon-lime flavored soda ",https://www.allrecipes.com/recipe/222833/white-sangria-with-lemonade/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F877124.jpg
Sheila's Perfect Sangria,"2  navel oranges, thinly sliced , 2  lemons, thinly sliced , 2  limes, thinly sliced , 1  pear, cored and chopped , 1  kiwi, peeled and sliced , 1 cup fresh strawberries, sliced , 1 (20 ounce) can pineapple chunks in juice , ½ cup white sugar , ½ cup cointreau or other orange liqueur , 1 cup white rum , ⅓ cup coconut-flavored rum , 2 cups orange juice , 2 (750 milliliter) bottles dry red wine, chilled , ½ (12 fluid ounce) can frozen pink lemonade concentrate, thawed , ¼ cup lemon juice , 2 tablespoons lime juice , 1 cup lemon-lime soda, chilled ",https://www.allrecipes.com/recipe/141934/sheilas-perfect-sangria/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F461054.jpg
Conchi's Sangria,"4 (750 milliliter) bottles red wine , 109¼ cups white sugar , 2  granny smith apples - peeled, cored and sliced , 4  sliced fresh peaches , 2  bananas, peeled and sliced , 2  cinnamon sticks, crushed , 3 liters lemon-lime flavored carbonated beverage ",https://www.allrecipes.com/recipe/32293/conchis-sangria/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F681312.jpg
Most Amazing Sangria Recipe Ever!,"409½ cups red wine , ¾ cup ginger ale , ½ cup orange juice , 2 fluid ounces brandy , 1 fluid ounce triple sec (orange-flavored liqueur) , 1 teaspoon white sugar , 1 pinch ground cinnamon , 2 cups crushed ice , ½  granny smith apple, diced ",https://www.allrecipes.com/recipe/221182/most-amazing-sangria-recipe-ever/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1060871.jpg
Copycat Blackberry Sangria,"1 (750 milliliter) bottle cabernet sauvignon , 13 fluid ounces blackberry brandy , 1 (12 fluid ounce) can frozen concentrated peach mango juice (such as dole®) , 1 cup pineapple juice , 1 cup water ,   ice cubes ",https://www.allrecipes.com/recipe/247219/copycat-blackberry-sangria/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6710361.jpg
Strawberry Sangria,"1 (750 milliliter) bottle white wine , ½ cup strawberry schnapps , ¼ cup white sugar , 2 cups sliced strawberries ,   ice , 6  whole strawberries for garnish ",https://www.allrecipes.com/recipe/272389/strawberry-sangria/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6524334.jpg
Sangria a la Las Vegas Round Up 2011,"2 tablespoons honey, or more to taste , ½ cup triple sec , 2  oranges, juiced  (optional), 2  lemons, juiced  (optional), 2  limes, juiced  (optional), 109½ cups brandy , 1 (750 milliliter) bottle cabernet sauvignon , 109½ cups sparkling water , 1  orange, sliced, for garnish  (optional), 1  lemon, sliced for garnish  (optional), 1  lime, sliced for garnish  (optional",https://www.allrecipes.com/recipe/218029/sangria-a-la-las-vegas-round-up-2011/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F659843.jpg
Sarasota Lemonade,"2 (750 milliliter) bottles moscato wine , 3 cups lemon-lime soda (such as sprite®) , 1 (6 ounce) can frozen pink lemonade concentrate, thawed , ½ cup fresh raspberries ",https://www.allrecipes.com/recipe/228291/sarasota-lemonade/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F964123.jpg
Sangria On The Light Side,"1 large juice of 1 orange , 1 large juice of 1 lemon , ¼ cup lime juice , 1 (1.5 liter) bottle burgundy or other red wine , ½ teaspoon sweetn low granulated sugar substitute , 309½ cups seltzer , 1  orange, chilled and cut into wedges , 1  lemon, chilled and sliced , ½ cup fresh strawberry slices ",https://www.allrecipes.com/recipe/228008/sangria-on-the-light-side/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F985833.jpg
White Wine Sangria,"1 (750 milliliter) bottle white wine , ½ cup cubed watermelon , ½ cup cubed honeydew , ½ cup sliced strawberries , ½ cup fresh raspberries , 6 splashes ginger ale, or to taste ",https://www.allrecipes.com/recipe/215572/white-wine-sangria/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5472096.jpg
White Sangria with Frozen Fruit,"1 (750 milliliter) bottle white wine , ½ cup peach schnapps , ¼ cup white sugar , ¼ cup frozen sliced peaches, or to taste , ¼ cup frozen sliced mango, or to taste , ¼ cup frozen raspberries, or to taste ",https://www.allrecipes.com/recipe/280702/white-sangria-with-frozen-fruit/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9158346.jpg
Winter White Sangria,"1 (750 milliliter) bottle dry white wine , ¼ cup brandy , ¼ cup white sugar ,   ice , 4 slices  lime , 4 slices  lemon , 4 slices green apples , 1 bunch green grapes , 1 cup club soda ",https://www.allrecipes.com/recipe/199691/winter-white-sangria/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F467802.jpg
Peach-Basil Sangria,"¾ cup white sugar , 1 cup loosely packed fresh basil leaves , 309½ cups peach nectar , ¼ cup fresh lemon juice , 1 (750 milliliter) bottle white wine such as pinot grigio ",https://www.allrecipes.com/recipe/147500/peach-basil-sangria/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6849298.jpg
Amazing Peach Sangria,"½ cup triple sec , 2 tablespoons white sugar , 1  lemon, juiced , 4  fresh peaches - peeled, pitted, and diced , 1 (750 milliliter) bottle prosecco, chilled , 1 cup frozen seedless grapes , 1 cup frozen strawberries ",https://www.allrecipes.com/recipe/280679/amazing-peach-sangria/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2511806.jpg
Chocolate Covered Cherry Shooters,"2 (1.5 fluid ounce) jiggers amaretto liqueur , 1 teaspoon grenadine syrup , 2 teaspoons chocolate syrup , 2 teaspoons heavy cream ",https://www.allrecipes.com/recipe/161454/chocolate-covered-cherry-shooters/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8123943.jpg
Apple Jack Shot,"1 fluid ounce whiskey , 1 fluid ounce sour apple schnapps ",https://www.allrecipes.com/recipe/153120/apple-jack-shot/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F871381.jpg
Pudding Shots,"1 cup milk , ½ cup irish cream liqueur (eg. baileys®) , ½ cup vodka (eg. smirnoff®) , 1 (4 serving size) package instant chocolate pudding mix ",https://www.allrecipes.com/recipe/176054/pudding-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F807175.jpg
Apple Pie Shot,"1 fluid ounce vodka , 1 fluid ounce apple cider , 1 tablespoon whipped cream , 1 pinch ground cinnamon ",https://www.allrecipes.com/recipe/24487/apple-pie-shot/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2847729.jpg
Kamikaze Shots for a Crowd,"6 fluid ounces vodka , 3 fluid ounces lime juice , 3 fluid ounces triple sec ",https://www.allrecipes.com/recipe/164486/kamikaze-shots-for-a-crowd/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F713264.jpg
Chocolate Cake Shot,"1 fluid ounce hazelnut liqueur , ½ fluid ounce vodka , 1  lemon, cut into wedges ,   white sugar ",https://www.allrecipes.com/recipe/27114/chocolate-cake-shot/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6736660.jpg
Oyster Shooter,"4  shucked oysters , 4 teaspoons hot pepper sauce , 1 teaspoon prepared horseradish  (optional), ¼ cup vodka, or as needed ",https://www.allrecipes.com/recipe/53078/oyster-shooter/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1060506.jpg
Raspberry Party Shots,"1 (6 ounce) package raspberry flavored jell-o® mix , 2 cups boiling water , ¾ cup ice water , 109¼ cups raspberry vodka ",https://www.allrecipes.com/recipe/104416/raspberry-party-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F786279.jpg
Angie's Special,"2 fluid ounces deluxe canadian whiskey , 1 fluid ounce melon liqueur , ½ fluid ounce pineapple juice ",https://www.allrecipes.com/recipe/24492/angies-special/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1924764.jpg
Moose River Hummers,"½ (1.5 fluid ounce) jigger peach schnapps , ½ (1.5 fluid ounce) jigger 151 proof rum ",https://www.allrecipes.com/recipe/32301/moose-river-hummers/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F661249.jpg
Lemon Drop Shots,"¾ fluid ounce vodka (such as absolut®) , ¾ fluid ounce lemon juice , 209½ teaspoons white sugar, or to taste , 1  lemon, cut into wedges ",https://www.allrecipes.com/recipe/256748/lemon-drop-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4461567.jpg
Jager Bomb,"½ (8.3 ounce) can citrus flavored energy drink (e.g. red bull™) , 1 (1.5 fluid ounce) jigger jagermeister liqueur ",https://www.allrecipes.com/recipe/71546/jager-bomb/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7988050.jpg
Baby Guinness,"2 fluid ounces coffee flavored liqueur , ½ fluid ounce irish cream liqueur ",https://www.allrecipes.com/recipe/74819/baby-guinness/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F803793.jpg
Slippery Nipples,"¾ fluid ounce butterscotch schnapps , ¾ fluid ounce irish cream liqueur ",https://www.allrecipes.com/recipe/20495/slippery-nipples/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F613969.jpg
RumChata&reg; Pudding Shots,"1 cup milk , 1 cup rum cream liqueur (such as rumchata®) , 1 (4 ounce) package instant chocolate pudding mix , 1 (8 ounce) container frozen whipped topping (such as cool whip®), thawed ",https://www.allrecipes.com/recipe/242116/rumchata-pudding-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3338731.jpg
Mind Eraser,"¼ cup coffee-flavored liqueur (such as kahlua®) , ¼ cup lemon-lime soda (such as sprite®) , ¼ cup vodka ",https://www.allrecipes.com/recipe/184792/mind-eraser/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F995327.jpg
Sex with an Alligator,"2 (1.5 fluid ounce) jiggers pineapple juice , ½ (1.5 fluid ounce) jigger melon liqueur , ½ (1.5 fluid ounce) jigger coconut rum , ½ (1.5 fluid ounce) jigger raspberry flavored liqueur , ½ (1.5 fluid ounce) jigger jagermeister liqueur ",https://www.allrecipes.com/recipe/59789/sex-with-an-alligator/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1905448.jpg
Chocolate Pudding Shots,"1 (3.9 ounce) package instant chocolate pudding mix , ¾ cup milk , ¼ cup vodka , ½ cup irish cream liqueur , 1 (8 ounce) container frozen whipped topping, thawed ",https://www.allrecipes.com/recipe/233741/chocolate-pudding-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1119631.jpg
Liquid Cocaine,"½ fluid ounce cinnamon schnapps (i.e. goldschlager™) , ½ fluid ounce peppermint schnapps , ½ fluid ounce jagermeister liqueur ",https://www.allrecipes.com/recipe/57536/liquid-cocaine/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2828642.jpg
Tainted Fruit Shots,"1 (6 ounce) package fruit flavored jell-o® mix , 2 cups boiling water , 109¼ cups vodka, chilled , ¾ cup cold water ",https://www.allrecipes.com/recipe/23542/tainted-fruit-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F231570.jpg
Buttery Nipple,"1 (1.5 fluid ounce) jigger vodka , 1 (1.5 fluid ounce) jigger irish cream liqueur , 1 (1.5 fluid ounce) jigger butterscotch schnapps , 1 (1.5 fluid ounce) jigger coffee flavored liqueur ",https://www.allrecipes.com/recipe/20199/buttery-nipple/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6609987.jpg
Baileys Birthday Cake Cocktail,"1 ounce baileys® original irish cream or baileys® red velvet , ½ ounce ketel one vodka ,   whipped cream ,   multi-colored sprinkles ",https://www.allrecipes.com/recipe/282192/baileys-birthday-cake-cocktail/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F11%2F24%2FBaileys-Birthday-Cake-Cocktail-2.jpg
White Russian Pudding Shot,"¾ cup milk , 1 (3.4 ounce) package instant vanilla pudding mix , ¼ cup vodka , ½ cup coffee-flavored liqueur (such as kahlua®) , 1 (8 ounce) container frozen whipped topping (such as cool whip®), thawed ",https://www.allrecipes.com/recipe/242065/white-russian-pudding-shot/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5914268.jpg
Strawberry Shooters,"1 (750 milliliter) bottle amaretto liqueur , 1 (1 pound) fresh strawberries, hulled and cored , 1 (7 ounce) can whipped cream (such as reddi-whip®) ",https://www.allrecipes.com/recipe/234063/strawberry-shooters/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1060208.jpg
Mangonada Jell-O&reg; Shots,"¼ cup water , 2 (.25 ounce) packages unflavored gelatin , 2 cups mango puree , ½ cup white sugar , 1 tablespoon lemon juice , 1 cup vodka , 1 teaspoon chamoy sauce, or to taste , 1 teaspoon chile-lime seasoning (such as tajin®), or as needed ",https://www.allrecipes.com/recipe/277691/mangonada-jell-o-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6785851.jpg
Georgia Sunset,"1 (1.5 fluid ounce) jigger brandy , 1 (1.5 fluid ounce) jigger peach schnapps , 1 fluid ounce grenadine syrup , ¼ cup chilled lemon-lime soda ",https://www.allrecipes.com/recipe/105670/georgia-sunset/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F968987.jpg
Sliced Watermelon Jell-O&reg; Shots,"5  limes , 1 (3 ounce) package watermelon-flavored gelatin mix , 1 cup boiling water , 1 cup vodka , 1 teaspoon black sesame seeds, or as needed ",https://www.allrecipes.com/recipe/230426/sliced-watermelon-jell-o-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1207304.jpg
Orange Creamsicle Shots,"½ cup ice cubes , 2 fluid ounces orange vanilla twist rum (such as captain morgan(r)) , 1 fluid ounce whipped vodka , ½ fluid ounce orange juice , 1 (7 ounce) can whipped cream (such as reddi wip®) ,   orange sprinkles for garnish (optional) ",https://www.allrecipes.com/recipe/284047/orange-creamsicle-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9211479.jpg
B-52 Bomber,"1 tablespoon kahlua or other coffee flavored liqueur , 1 tablespoon brandy-based orange liqueur (such as grand marnier®) , 1 tablespoon irish cream liqueur ",https://www.allrecipes.com/recipe/51819/b-52-bomber/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8123947.jpg
Lava Lamps,"1 (3 ounce) package red or blue colored instant jell-o® mix , 1 cup boiling water , 1 cup vodka , 1 (750 milliliter) bottle champagne ",https://www.allrecipes.com/recipe/50724/lava-lamps/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F03%2F12%2F50724-lavalamps-passano-alr0221-7587-2000.jpg
Kamikaze,"2 (1.5 fluid ounce) jiggers vodka , 2 (1.5 fluid ounce) jiggers triple sec liqueur , 1 (1.5 fluid ounce) jigger fresh lime juice , 1 (1.5 fluid ounce) jigger bottled lime juice ",https://www.allrecipes.com/recipe/20551/kamikaze/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7784405.jpg
Strawberry Cheesecake Jell-O&reg; Shots,"6  graham crackers , 2 tablespoons melted butter , 1 teaspoon white sugar , 1 (.25 ounce) package unflavored gelatin , ¼  boiling water , 1 (12 ounce) container whipped cream cheese , ⅓ cup confectioners sugar, or more to taste , ½ teaspoon vanilla extract , 109½ cups vodka, divided , ½ (3 ounce) package strawberry flavored gelatin (such as jell-o®) , ¼ cup boiling water , 3  ice cubes ",https://www.allrecipes.com/recipe/256702/strawberry-cheesecake-jell-o-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4429359.jpg
French 75 Jell-O&reg; Shots,"1 cup boiling water , ½ (3 ounce) package lemon-flavored gelatin mix (such as jell-o®) , ¼ cup gin , 109¾ cups sparkling wine, divided , 3 (.25 ounce) envelopes unflavored gelatin , 1 drop red food coloring ",https://www.allrecipes.com/recipe/246200/french-75-jell-o-shots/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3240993.jpg
Chocolate Mug Milkshake,"4 cups chocolate ice cream , 2 cups milk , ¼ cup brown sugar , ¼ cup white sugar , ¼ cup ground cinnamon ",https://www.allrecipes.com/recipe/32580/chocolate-mug-milkshake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4477837.jpg
Fountain-Style Vanilla Malt Shake,"½ cup cold milk , ¼ cup carbonated water , 3 tablespoons malted milk powder , ½ teaspoon vanilla extract , 2 scoops vanilla ice cream ",https://www.allrecipes.com/recipe/47451/fountain-style-vanilla-malt-shake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F692229.jpg
Yummy Strawberry Shake,"4 cups strawberries, hulled , 2 cups ice cubes , 2 cups milk , 4 cups strawberry ice cream , 2 teaspoons white sugar ",https://www.allrecipes.com/recipe/20506/yummy-strawberry-shake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4531794.jpg
Gourmet Root Beer Float,"½ pint vanilla ice cream , 1 (12 fluid ounce) can or bottle root beer , ½ cup whipped cream , 4  maraschino cherries ",https://www.allrecipes.com/recipe/20731/gourmet-root-beer-float/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F580592.jpg
Orange Glorious II,"1 (6 ounce) can frozen orange juice concentrate , 1 cup milk , 1 cup water , ½ cup white sugar , 1 teaspoon vanilla extract , 12 cubes  ice ",https://www.allrecipes.com/recipe/24479/orange-glorious-ii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4461604.jpg
Egg Cream,"½ cup seltzer water , ½ cup milk ,   chocolate syrup, or to taste ",https://www.allrecipes.com/recipe/167351/egg-cream/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F678527.jpg
Thick Chocolate Shake,"2 cups vanilla ice cream , ½ cup whole milk , ¼ cup powdered chocolate drink mix , 1 teaspoon powdered egg whites ",https://www.allrecipes.com/recipe/86181/thick-chocolate-shake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F696376.jpg
Iced Mocha Fusion Shake,"¾ cup milk , 1 teaspoon vanilla extract , 3 tablespoons granulated sugar , 3 tablespoons mocha flavored instant coffee mix , 1 cup crushed ice ",https://www.allrecipes.com/recipe/25847/iced-mocha-fusion-shake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3816427.jpg
Quick Berry Milkshake,"409½ cups ice cubes , 2 cups milk , ⅓ cup white sugar , 2 cups frozen mixed berries , 1 teaspoon vanilla extract ",https://www.allrecipes.com/recipe/18951/quick-berry-milkshake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3575850.jpg
Chocolate Banana Peanut Butter Protein Shake,"6 cubes  ice cubes , 1 cup milk , 1  banana , 1 scoop chocolate-flavored protein powder , 2 tablespoons peanut butter , 1 tablespoon honey , 1 teaspoon unsweetened cocoa powder, or more to taste ",https://www.allrecipes.com/recipe/244959/chocolate-banana-peanut-butter-protein-shake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3618581.jpg
Vanilla Milkshake I,"2 cups vanilla ice cream , 1 cup whole milk , 1 teaspoon vanilla extract ",https://www.allrecipes.com/recipe/48974/vanilla-milkshake-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5514475.jpg
Vanilla Milkshakes without Ice Cream,"12  ice cubes , 2 cups milk , ¾ cup white sugar , 1 dash vanilla extract, or to taste ",https://www.allrecipes.com/recipe/238627/vanilla-milkshakes-without-ice-cream/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2511070.jpg
Quick Banana Milkshake (Ice Cream Free),"1  banana , 1 cup milk , 3  ice cubes , 1 tablespoon white sugar, or to taste , 1 pinch ground cinnamon ",https://www.allrecipes.com/recipe/231180/quick-banana-milkshake-ice-cream-free/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1112880.jpg
Delicious Healthy Strawberry Shake,"2 cups milk , 1 tablespoon honey , 1 teaspoon vanilla extract , 1 cup frozen strawberries ",https://www.allrecipes.com/recipe/20816/delicious-healthy-strawberry-shake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5243792.jpg
The Perfect Peanut Butter Milkshake,"2 cups vanilla ice cream , ¼ cup milk , 2 tablespoons creamy peanut butter ",https://www.allrecipes.com/recipe/229523/the-perfect-peanut-butter-milkshake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4933298.jpg
Watermelon Milkshake,"109½ cups diced watermelon , 209¼ cups milk , 2 teaspoons white sugar ",https://www.allrecipes.com/recipe/215579/watermelon-milkshake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F687260.jpg
Filipino Avocado Milkshake,"1  avocado - peeled, pitted, and cubed , 5 cubes  ice , 3 tablespoons white sugar , 109⅓ cups milk , 1 teaspoon fresh lemon or lime juice , 1 scoop vanilla ice cream ",https://www.allrecipes.com/recipe/139425/filipino-avocado-milkshake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3614670.jpg
Simple Avocado Milkshake,"1 cup milk , 1  ripe avocado, peeled and pitted , 1  banana, cut into chunks  (optional), 3 tablespoons honey ",https://www.allrecipes.com/recipe/237804/simple-avocado-milkshake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1160018.jpg
Chocolate Banana Milkshake,"1  banana, frozen and chunked , 6 tablespoons powdered chocolate-flavored malt drink mix (such as ovaltine®) , 1 cup milk , 2 cups vanilla ice cream ",https://www.allrecipes.com/recipe/218806/chocolate-banana-milkshake/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F697527.jpg
Strawberry Shortcake Drink,"¼ cup frozen strawberries, thawed , 109¼ fluid ounces amaretto liqueur , 2 (1/2 cup) scoops vanilla ice cream , 1 dash vanilla extract , ½ cup crushed ice , ¼ fluid ounce vanilla-flavored vodka  (optional), 1 tablespoon whipped cream , 1  fresh strawberry ",https://www.allrecipes.com/recipe/220193/strawberry-shortcake-drink/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F791867.jpg
